	City	Town	gasolina 95	gasolina 98	diésel	diésel plus	gasóleo B	biodiésel	GNL	GNC	GLP	Fecha
1922	Murcia	Santomera	1,100 €/l	1,250 €/l	1,030 €/l	1,123 €/l	0,766 €/l					2020-04-05 18:30:19.839272
1923	Murcia	Torre-Pacheco	1,116 €/l	1,222 €/l	1,007 €/l	1,087 €/l	0,799 €/l				0,634 €/l	2020-04-05 18:30:20.303854
1924	Murcia	Las Torres de Cotillas	1,089 €/l	1,217 €/l	0,997 €/l	1,063 €/l	0,699 €/l		0,799 €/l			2020-04-05 18:30:20.762176
1925	Murcia	Totana	1,140 €/l	1,289 €/l	1,003 €/l	1,071 €/l	0,777 €/l					2020-04-05 18:30:21.205604
1926	Murcia	Ulea	1,094 €/l	1,219 €/l	1,015 €/l	1,075 €/l	0,791 €/l					2020-04-05 18:30:21.570388
1927	Murcia	La Unión	1,137 €/l	1,239 €/l	1,049 €/l	1,114 €/l	0,959 €/l					2020-04-05 18:30:21.953932
1928	Murcia	Yecla	1,099 €/l	1,203 €/l	1,031 €/l	1,103 €/l	0,929 €/l					2020-04-05 18:30:22.296634
1929	Navarra	Ablitas	1,129 €/l		1,019 €/l		0,630 €/l					2020-04-05 18:30:28.769118
1930	Navarra	Aibar/Oibar	1,169 €/l		1,089 €/l	1,149 €/l	0,799 €/l					2020-04-05 18:30:29.219288
1931	Navarra	Allo	1,079 €/l		0,999 €/l		0,705 €/l					2020-04-05 18:30:29.645480
1932	Navarra	Altsasu/Alsasua	1,043 €/l	1,448 €/l	1,038 €/l	1,124 €/l	0,772 €/l					2020-04-05 18:30:30.033414
1933	Navarra	Améscoa Baja	1,305 €/l		1,185 €/l	1,285 €/l	0,859 €/l					2020-04-05 18:30:30.418975
1934	Navarra	Andosilla	1,109 €/l		0,990 €/l		0,599 €/l					2020-04-05 18:30:30.900651
1935	Navarra	Ansoáin	1,009 €/l		0,939 €/l							2020-04-05 18:30:31.370422
1936	Navarra	Anue	1,405 €/l		1,099 €/l		0,701 €/l					2020-04-05 18:30:31.772660
1937	Navarra	Aoiz/Agoitz	1,129 €/l		1,069 €/l		0,770 €/l					2020-04-05 18:30:32.260200
1938	Navarra	Araitz	1,109 €/l		1,049 €/l	1,099 €/l						2020-04-05 18:30:32.596064
1939	Navarra	Arakil	1,152 €/l	1,235 €/l	1,047 €/l	1,145 €/l	0,879 €/l					2020-04-05 18:30:32.956115
1940	Navarra	Aranguren	1,075 €/l	1,232 €/l	1,017 €/l	1,123 €/l	0,828 €/l					2020-04-05 18:30:33.415591
1941	Navarra	Los Arcos	1,219 €/l	1,399 €/l	1,039 €/l	1,219 €/l	0,679 €/l					2020-04-05 18:30:34.010754
1942	Navarra	Arguedas	1,114 €/l		1,029 €/l		0,540 €/l					2020-04-05 18:30:34.592117
1943	Navarra	Aribe	1,150 €/l		1,100 €/l		0,750 €/l					2020-04-05 18:30:35.001027
1944	Navarra	Arróniz	1,099 €/l		0,999 €/l		0,640 €/l					2020-04-05 18:30:35.383696
1945	Navarra	Artajona	1,099 €/l		0,989 €/l		0,579 €/l					2020-04-05 18:30:35.948092
1946	Navarra	Azagra	1,119 €/l		1,019 €/l		0,629 €/l					2020-04-05 18:30:36.436885
1947	Navarra	Barañain	1,099 €/l	1,159 €/l	1,045 €/l	1,105 €/l						2020-04-05 18:30:36.899661
1948	Navarra	Barásoain	1,089 €/l		0,989 €/l							2020-04-05 18:30:37.318139
1949	Navarra	Baztan	1,186 €/l	1,379 €/l	1,049 €/l	1,124 €/l	0,712 €/l					2020-04-05 18:30:37.727173
1950	Navarra	Bera/Vera de Bidasoa	1,147 €/l	1,276 €/l	1,060 €/l	1,138 €/l	0,739 €/l					2020-04-05 18:30:38.168055
1951	Navarra	Berbinzana			0,999 €/l		0,589 €/l					2020-04-05 18:30:38.581563
1952	Navarra	Beriáin	1,179 €/l		1,049 €/l		0,816 €/l					2020-04-05 18:30:38.973553
1953	Navarra	Berrioplano	1,086 €/l	1,249 €/l	0,979 €/l	1,062 €/l	0,699 €/l				0,709 €/l	2020-04-05 18:30:39.453117
1954	Navarra	Berriozar	1,129 €/l	1,269 €/l	1,065 €/l	1,145 €/l						2020-04-05 18:30:39.873807
1955	Navarra	Bertizarana	1,149 €/l	1,249 €/l	1,069 €/l	1,129 €/l	0,681 €/l					2020-04-05 18:30:40.244558
1956	Navarra	Buñuel	1,149 €/l		1,019 €/l		0,654 €/l					2020-04-05 18:30:40.611216
1957	Navarra	Burlada/Burlata	1,019 €/l	1,299 €/l	0,942 €/l	0,992 €/l						2020-04-05 18:30:41.133200
1958	Navarra	Cabanillas	1,029 €/l		0,999 €/l		0,614 €/l					2020-04-05 18:30:41.505455
1959	Navarra	Cadreita	1,119 €/l		1,098 €/l		0,726 €/l					2020-04-05 18:30:41.954095
1960	Navarra	Caparroso	1,099 €/l		1,022 €/l	1,105 €/l	0,647 €/l					2020-04-05 18:30:42.377596
1961	Navarra	Cárcar	1,257 €/l		1,063 €/l		0,599 €/l					2020-04-05 18:30:42.736065
1962	Navarra	Carcastillo	1,099 €/l		0,999 €/l		0,589 €/l					2020-04-05 18:30:43.081785
1963	Navarra	Cascante	1,094 €/l	1,194 €/l	1,044 €/l	1,139 €/l	0,735 €/l					2020-04-05 18:30:43.581917
1964	Navarra	Cáseda					0,589 €/l					2020-04-05 18:30:44.036082
1965	Navarra	Castejón	1,124 €/l	1,225 €/l	1,039 €/l	1,119 €/l	0,609 €/l					2020-04-05 18:30:44.380637
1966	Navarra	Cintruénigo	1,109 €/l	1,239 €/l	1,036 €/l	1,109 €/l	0,639 €/l					2020-04-05 18:30:44.845458
1967	Navarra	Cizur	1,220 €/l	1,329 €/l	1,139 €/l	1,199 €/l						2020-04-05 18:30:45.217531
1968	Navarra	Corella	1,119 €/l	1,184 €/l	1,034 €/l	1,049 €/l	0,649 €/l					2020-04-05 18:30:45.569261
1969	Navarra	Cortes			0,990 €/l		0,610 €/l					2020-04-05 18:30:45.937343
1970	Navarra	Doneztebe/Santesteban	1,157 €/l	1,289 €/l	1,029 €/l	1,119 €/l	0,651 €/l					2020-04-05 18:30:46.303223
1971	Navarra	Egüés	1,131 €/l	1,249 €/l	1,017 €/l	1,130 €/l	0,767 €/l					2020-04-05 18:30:46.757707
1972	Navarra	Erro	1,219 €/l		1,059 €/l							2020-04-05 18:30:47.174582
1973	Navarra	Estella/Lizarra	1,172 €/l	1,358 €/l	1,052 €/l	1,132 €/l	0,767 €/l					2020-04-05 18:30:47.545457
1974	Navarra	Esteribar	1,196 €/l		1,066 €/l	1,150 €/l						2020-04-05 18:30:47.960527
1975	Navarra	Etxalar	1,099 €/l		1,019 €/l							2020-04-05 18:30:48.359155
1976	Navarra	Etxarri-Aranatz	1,149 €/l		0,979 €/l							2020-04-05 18:30:48.735533
1977	Navarra	Ezcabarte	1,039 €/l		0,959 €/l	1,029 €/l						2020-04-05 18:30:49.078563
1978	Navarra	Falces	1,119 €/l	1,219 €/l	1,019 €/l		0,615 €/l					2020-04-05 18:30:49.607083
1979	Navarra	Fitero	1,115 €/l	1,215 €/l	1,039 €/l		0,682 €/l					2020-04-05 18:30:50.030358
1980	Navarra	Fontellas	1,139 €/l	1,242 €/l	1,069 €/l	1,136 €/l					0,635 €/l	2020-04-05 18:30:50.459627
1981	Navarra	Funes	1,109 €/l		0,999 €/l		0,520 €/l					2020-04-05 18:30:50.900309
1982	Navarra	Fustiñana			0,974 €/l		0,609 €/l					2020-04-05 18:30:51.281575
1983	Navarra	Galar	1,069 €/l	1,274 €/l	0,941 €/l	1,079 €/l						2020-04-05 18:30:51.769265
1984	Navarra	Huarte/Uharte	1,126 €/l	1,271 €/l	1,051 €/l	1,147 €/l						2020-04-05 18:30:52.275830
1985	Navarra	Iza	1,197 €/l	1,255 €/l	1,057 €/l	1,145 €/l	0,829 €/l				0,669 €/l	2020-04-05 18:30:52.650047
1986	Navarra	Lakuntza	1,199 €/l		1,129 €/l	1,189 €/l	0,805 €/l					2020-04-05 18:30:53.070101
1987	Navarra	Lantz	1,144 €/l		1,069 €/l	1,139 €/l						2020-04-05 18:30:53.549251
1988	Navarra	Larraga	1,099 €/l		0,999 €/l		0,594 €/l					2020-04-05 18:30:54.038992
1989	Navarra	Larraun	1,146 €/l	1,274 €/l	1,086 €/l	1,159 €/l						2020-04-05 18:30:54.441376
1990	Navarra	Legarda	1,130 €/l	1,260 €/l	1,050 €/l	1,140 €/l						2020-04-05 18:30:54.867466
1991	Navarra	Leitza	1,139 €/l		1,075 €/l	1,149 €/l						2020-04-05 18:30:55.262210
1992	Navarra	Lerín	1,134 €/l	1,276 €/l	0,985 €/l		0,575 €/l					2020-04-05 18:30:55.709452
1993	Navarra	Lesaka	1,249 €/l		1,111 €/l		0,909 €/l					2020-04-05 18:30:56.119085
1994	Navarra	Liédena	1,125 €/l	1,249 €/l	1,059 €/l	1,129 €/l	0,743 €/l					2020-04-05 18:30:56.533268
1995	Navarra	Lodosa	1,129 €/l	1,254 €/l	1,069 €/l	1,139 €/l	0,709 €/l					2020-04-05 18:30:56.944471
1996	Navarra	Lumbier	1,099 €/l		0,999 €/l		0,589 €/l					2020-04-05 18:30:57.287152
1997	Navarra	Luzaide/Valcarlos	1,203 €/l	1,295 €/l	1,076 €/l	1,130 €/l						2020-04-05 18:30:57.788208
1998	Navarra	Marcilla	1,139 €/l		1,039 €/l	1,179 €/l						2020-04-05 18:30:58.135944
1999	Navarra	Mélida	1,099 €/l		0,999 €/l		0,589 €/l					2020-04-05 18:30:58.524626
2000	Navarra	Mendavia	1,169 €/l	1,289 €/l	1,079 €/l	1,165 €/l	0,684 €/l					2020-04-05 18:30:58.920098
2001	Navarra	Mendaza	1,189 €/l	1,339 €/l	1,079 €/l	1,199 €/l						2020-04-05 18:30:59.395740
2002	Navarra	Mendigorría			0,998 €/l		0,610 €/l					2020-04-05 18:30:59.755315
2003	Navarra	Milagro	1,149 €/l		1,059 €/l		0,615 €/l					2020-04-05 18:31:00.261804
2004	Navarra	Miranda de Arga	1,099 €/l		0,999 €/l		0,589 €/l					2020-04-05 18:31:00.723978
2005	Navarra	Morentin	1,079 €/l		0,979 €/l	0,999 €/l						2020-04-05 18:31:01.132356
2006	Navarra	Murchante	1,119 €/l		1,019 €/l	1,079 €/l	0,699 €/l					2020-04-05 18:31:01.513558
2007	Navarra	Noáin (Valle de Elorz)/Noain (Elortzibar)	1,091 €/l	1,232 €/l	1,032 €/l	1,128 €/l	0,823 €/l				0,669 €/l	2020-04-05 18:31:01.924533
2008	Navarra	Olaibar	1,195 €/l		1,129 €/l	1,199 €/l						2020-04-05 18:31:02.315640
2009	Navarra	Olazti/Olazagutía	1,139 €/l		1,079 €/l		0,779 €/l					2020-04-05 18:31:02.754431
2010	Navarra	Olite	1,099 €/l		0,999 €/l	1,139 €/l						2020-04-05 18:31:03.279153
2011	Navarra	Olza	1,125 €/l		1,059 €/l	1,139 €/l						2020-04-05 18:31:03.730344
2012	Navarra	Orcoyen	1,014 €/l		0,939 €/l	0,989 €/l	0,619 €/l					2020-04-05 18:31:04.264401
2013	Navarra	Oronz	1,169 €/l		1,109 €/l	1,179 €/l	0,789 €/l					2020-04-05 18:31:04.969490
2014	Navarra	Oteiza					0,653 €/l					2020-04-05 18:31:05.370266
2015	Navarra	Pamplona/Iruña	1,087 €/l	1,262 €/l	1,021 €/l	1,107 €/l					0,702 €/l	2020-04-05 18:31:05.838129
2016	Navarra	Peralta	1,093 €/l		0,993 €/l	1,043 €/l	0,681 €/l					2020-04-05 18:31:06.300051
2017	Navarra	Puente la Reina/Gares	1,086 €/l		0,999 €/l		0,724 €/l					2020-04-05 18:31:06.697896
2018	Navarra	Ribaforada	1,119 €/l		1,026 €/l	1,129 €/l	0,732 €/l					2020-04-05 18:31:07.145714
2019	Navarra	San Adrián	1,119 €/l	1,269 €/l	1,049 €/l	1,139 €/l						2020-04-05 18:31:07.509106
2020	Navarra	Sangüesa/Zangoza	1,125 €/l	1,255 €/l	1,027 €/l	1,115 €/l	0,632 €/l					2020-04-05 18:31:07.924385
2021	Navarra	Santacara	1,154 €/l		1,099 €/l		0,735 €/l					2020-04-05 18:31:08.420457
2022	Navarra	Sartaguda	1,099 €/l		0,999 €/l		0,599 €/l					2020-04-05 18:31:08.863517
2023	Navarra	Sesma	1,109 €/l		0,999 €/l		0,599 €/l					2020-04-05 18:31:09.215310
2024	Navarra	Tafalla	1,141 €/l	1,280 €/l	1,054 €/l	1,160 €/l	0,514 €/l				0,639 €/l	2020-04-05 18:31:09.582674
2025	Navarra	Tiebas-Muruarte de Reta	1,106 €/l		0,996 €/l	1,029 €/l						2020-04-05 18:31:09.964521
2026	Navarra	Tudela	1,067 €/l	1,189 €/l	0,951 €/l	1,001 €/l	0,665 €/l				0,736 €/l	2020-04-05 18:31:10.452493
2027	Navarra	Ultzama	1,109 €/l		1,079 €/l							2020-04-05 18:31:10.914358
2028	Navarra	Urdazubi/Urdax	1,133 €/l	1,263 €/l	1,063 €/l	1,121 €/l					0,639 €/l	2020-04-05 18:31:11.266909
2029	Navarra	Urzainqui	1,169 €/l	1,289 €/l	1,089 €/l	1,149 €/l	0,799 €/l					2020-04-05 18:31:11.938527
2030	Navarra	Valtierra	1,119 €/l	1,249 €/l	1,041 €/l	1,122 €/l	0,664 €/l					2020-04-05 18:31:12.365122
2031	Navarra	Viana	1,242 €/l	1,352 €/l	1,154 €/l	1,209 €/l	0,959 €/l					2020-04-05 18:31:12.824407
2032	Navarra	Villafranca	1,104 €/l		0,999 €/l		0,609 €/l					2020-04-05 18:31:13.225153
2033	Navarra	Villava/Atarrabia	1,269 €/l	1,331 €/l	1,204 €/l	1,294 €/l				0,949 €/l		2020-04-05 18:31:13.567306
2034	Navarra	Yerri			0,999 €/l		0,563 €/l					2020-04-05 18:31:13.998802
2035	Navarra	Ziordia	1,069 €/l		1,104 €/l	1,144 €/l						2020-04-05 18:31:14.419105
2036	Navarra	Zizur Mayor/Zizur Nagusia	1,042 €/l	1,274 €/l	0,956 €/l	1,129 €/l						2020-04-05 18:31:14.760647
2037	Ourense	Allariz	1,119 €/l	1,249 €/l	1,069 €/l	1,119 €/l						2020-04-05 18:31:21.040554
2038	Ourense	A Arnoia	1,129 €/l		1,069 €/l							2020-04-05 18:31:21.391032
2039	Ourense	Avión	1,139 €/l	1,289 €/l	1,089 €/l							2020-04-05 18:31:21.787885
2040	Ourense	Bande	1,129 €/l	1,253 €/l	1,069 €/l	1,139 €/l	0,742 €/l					2020-04-05 18:31:22.255688
2041	Ourense	Barbadás	1,129 €/l	1,304 €/l	1,072 €/l	1,112 €/l						2020-04-05 18:31:22.661378
2042	Ourense	O Barco de Valdeorras	1,154 €/l	1,307 €/l	1,069 €/l	1,174 €/l	0,959 €/l					2020-04-05 18:31:23.139924
2043	Ourense	Beade	1,149 €/l	1,279 €/l	1,069 €/l	1,149 €/l						2020-04-05 18:31:23.560207
2044	Ourense	O Bolo	1,219 €/l		1,189 €/l		0,989 €/l					2020-04-05 18:31:23.948510
2045	Ourense	O Carballiño	1,147 €/l	1,272 €/l	1,065 €/l	1,116 €/l	0,927 €/l					2020-04-05 18:31:24.415721
2046	Ourense	Cartelle	1,129 €/l	1,269 €/l	1,069 €/l		0,779 €/l					2020-04-05 18:31:24.818072
2047	Ourense	Castrelo de Miño	1,149 €/l	1,289 €/l	1,089 €/l	1,169 €/l	0,849 €/l					2020-04-05 18:31:25.239835
2048	Ourense	Castro Caldelas	1,129 €/l	1,229 €/l	1,069 €/l		0,799 €/l					2020-04-05 18:31:25.618595
2049	Ourense	Celanova	1,129 €/l	1,259 €/l	1,059 €/l	1,139 €/l	0,789 €/l					2020-04-05 18:31:26.103852
2050	Ourense	Coles	1,139 €/l	1,285 €/l	1,065 €/l	1,119 €/l						2020-04-05 18:31:26.592966
2051	Ourense	Cortegada	1,189 €/l		1,119 €/l							2020-04-05 18:31:26.943410
2052	Ourense	Cualedro	1,139 €/l	1,269 €/l	1,069 €/l	1,149 €/l	0,820 €/l					2020-04-05 18:31:27.377233
2053	Ourense	Entrimo	1,129 €/l		1,069 €/l	1,139 €/l						2020-04-05 18:31:27.773216
2054	Ourense	A Gudiña	1,159 €/l	1,279 €/l	1,062 €/l	1,152 €/l	0,749 €/l	1,049 €/l				2020-04-05 18:31:28.105335
2055	Ourense	Lobeira	1,129 €/l	1,269 €/l	1,069 €/l	1,139 €/l						2020-04-05 18:31:28.533744
2056	Ourense	Maceda	1,129 €/l	1,276 €/l	1,059 €/l	1,144 €/l	0,839 €/l					2020-04-05 18:31:28.949058
2057	Ourense	Maside	1,134 €/l	1,274 €/l	1,069 €/l	1,119 €/l						2020-04-05 18:31:29.331387
2058	Ourense	Melón	1,149 €/l	1,489 €/l	1,069 €/l	1,149 €/l						2020-04-05 18:31:29.771466
2059	Ourense	A Merca	1,119 €/l	1,239 €/l	1,059 €/l	1,109 €/l	0,759 €/l					2020-04-05 18:31:30.177931
2060	Ourense	A Mezquita	1,139 €/l		1,069 €/l	1,149 €/l						2020-04-05 18:31:30.508225
2061	Ourense	Nogueira de Ramuín	1,139 €/l		1,069 €/l							2020-04-05 18:31:30.888483
2062	Ourense	Oímbra	1,000 €/l		0,999 €/l		0,879 €/l					2020-04-05 18:31:31.254652
2063	Ourense	Ourense	1,109 €/l	1,266 €/l	1,055 €/l	1,126 €/l					0,719 €/l	2020-04-05 18:31:31.928040
2064	Ourense	Padrenda	1,159 €/l	1,279 €/l	1,069 €/l							2020-04-05 18:31:32.809427
2065	Ourense	O Pereiro de Aguiar	1,176 €/l	1,302 €/l	1,102 €/l	1,159 €/l	0,831 €/l					2020-04-05 18:31:33.204283
2066	Ourense	A Peroxa	1,149 €/l	1,309 €/l	1,079 €/l	1,209 €/l	0,879 €/l					2020-04-05 18:31:33.606322
2067	Ourense	Piñor	1,169 €/l	1,349 €/l	1,069 €/l	1,159 €/l	0,759 €/l					2020-04-05 18:31:33.951209
2068	Ourense	A Pobra de Trives	1,119 €/l	1,219 €/l	1,059 €/l		0,794 €/l					2020-04-05 18:31:34.339082
2069	Ourense	Ramirás	1,119 €/l	1,289 €/l	1,054 €/l	1,124 €/l	0,862 €/l					2020-04-05 18:31:34.694777
2070	Ourense	Ribadavia	1,134 €/l	1,267 €/l	1,069 €/l	1,139 €/l						2020-04-05 18:31:35.134610
2071	Ourense	Riós	1,000 €/l	1,120 €/l	0,980 €/l	1,010 €/l	0,699 €/l				0,719 €/l	2020-04-05 18:31:35.482929
2072	Ourense	A Rúa	1,079 €/l	1,239 €/l	1,009 €/l	1,119 €/l						2020-04-05 18:31:35.895671
2073	Ourense	San Cibrao das Viñas	1,105 €/l	1,271 €/l	1,048 €/l	1,155 €/l				0,949 €/l	0,719 €/l	2020-04-05 18:31:36.266258
2074	Ourense	San Cristovo de Cea	1,139 €/l	1,309 €/l	1,069 €/l	1,149 €/l	0,769 €/l					2020-04-05 18:31:36.625734
2075	Ourense	Taboadela	1,109 €/l	1,234 €/l	1,072 €/l	1,129 €/l						2020-04-05 18:31:37.019251
2076	Ourense	Trasmiras	1,139 €/l	1,289 €/l	1,054 €/l	1,114 €/l	0,810 €/l					2020-04-05 18:31:37.457308
2077	Ourense	A Veiga	1,139 €/l		1,079 €/l		0,799 €/l					2020-04-05 18:31:37.939022
2078	Ourense	Verea	1,129 €/l	1,259 €/l	1,059 €/l	1,139 €/l						2020-04-05 18:31:38.416003
2079	Ourense	Verín	1,152 €/l	1,266 €/l	1,046 €/l	1,149 €/l	0,735 €/l					2020-04-05 18:31:38.770828
2080	Ourense	Viana do Bolo	1,129 €/l		1,059 €/l	1,129 €/l	0,799 €/l					2020-04-05 18:31:39.255315
2081	Ourense	Vilamarín	1,119 €/l	1,299 €/l	1,069 €/l	1,119 €/l						2020-04-05 18:31:39.706919
2082	Ourense	Vilamartín de Valdeorras	1,179 €/l	1,459 €/l	1,089 €/l	1,199 €/l						2020-04-05 18:31:40.199855
2083	Ourense	Xinzo de Limia	1,139 €/l	1,272 €/l	1,069 €/l	1,129 €/l	0,812 €/l				0,735 €/l	2020-04-05 18:31:40.620576
2084	Palencia	Aguilar de Campoo	1,117 €/l	1,234 €/l	1,051 €/l	1,159 €/l	0,738 €/l					2020-04-05 18:31:46.908044
2085	Palencia	Alar del Rey	1,159 €/l	1,239 €/l	1,079 €/l	1,119 €/l	0,750 €/l					2020-04-05 18:31:47.259774
2086	Palencia	Ampudia	1,046 €/l		1,062 €/l							2020-04-05 18:31:47.619503
2087	Palencia	Astudillo	1,109 €/l		1,050 €/l							2020-04-05 18:31:48.075965
2088	Palencia	Baltanás	1,119 €/l	1,219 €/l	1,069 €/l	1,139 €/l	0,686 €/l					2020-04-05 18:31:48.565947
2089	Palencia	Barruelo de Santullán	1,129 €/l		1,089 €/l		0,730 €/l					2020-04-05 18:31:48.980826
2090	Palencia	Carrión de los Condes	1,109 €/l	1,200 €/l	1,034 €/l	1,139 €/l	0,606 €/l					2020-04-05 18:31:49.388966
2091	Palencia	Cervera de Pisuerga	1,099 €/l	1,199 €/l	1,049 €/l	1,099 €/l						2020-04-05 18:31:49.775760
2092	Palencia	Cevico de la Torre	1,139 €/l		1,099 €/l							2020-04-05 18:31:50.250648
2093	Palencia	Dueñas	1,139 €/l	1,256 €/l	1,099 €/l	1,176 €/l					0,669 €/l	2020-04-05 18:31:50.657158
2094	Palencia	Fresno del Río	1,109 €/l	1,209 €/l	1,069 €/l	1,139 €/l						2020-04-05 18:31:51.260004
2095	Palencia	Frómista	1,089 €/l		1,069 €/l	1,139 €/l	0,770 €/l					2020-04-05 18:31:51.592212
2096	Palencia	Fuentes de Nava	1,159 €/l	1,299 €/l	1,149 €/l		0,650 €/l					2020-04-05 18:31:52.031361
2097	Palencia	Grijota	1,129 €/l	1,259 €/l	1,079 €/l	1,149 €/l						2020-04-05 18:31:52.495382
2098	Palencia	Guardo	1,084 €/l	1,199 €/l	1,054 €/l	1,149 €/l						2020-04-05 18:31:52.912904
2099	Palencia	Herrera de Pisuerga	1,089 €/l	1,219 €/l	1,069 €/l	1,149 €/l						2020-04-05 18:31:53.316356
2100	Palencia	Magaz de Pisuerga	1,129 €/l		1,089 €/l	1,169 €/l	0,686 €/l					2020-04-05 18:31:53.748145
2101	Palencia	Osorno la Mayor	1,099 €/l	1,290 €/l	1,042 €/l	1,144 €/l						2020-04-05 18:31:54.301390
2102	Palencia	Palencia	1,120 €/l	1,271 €/l	1,054 €/l	1,140 €/l	0,750 €/l	1,189 €/l			0,666 €/l	2020-04-05 18:31:54.780241
2103	Palencia	Paredes de Nava	1,074 €/l	1,199 €/l	1,009 €/l	1,139 €/l	0,731 €/l					2020-04-05 18:31:55.203526
2104	Palencia	Quintana del Puente	1,114 €/l		1,074 €/l							2020-04-05 18:31:55.567534
2105	Palencia	Saldaña	1,089 €/l	1,199 €/l	1,059 €/l	1,139 €/l						2020-04-05 18:31:56.070688
2106	Palencia	Santibáñez de la Peña	1,099 €/l	1,199 €/l	1,079 €/l	1,149 €/l						2020-04-05 18:31:56.662952
2107	Palencia	Torquemada	1,124 €/l	1,239 €/l	1,084 €/l	1,159 €/l						2020-04-05 18:31:57.057390
2108	Palencia	Venta de Baños	1,129 €/l	1,249 €/l	1,109 €/l	1,189 €/l						2020-04-05 18:31:57.416207
2109	Palencia	Villada	1,269 €/l		1,114 €/l	1,259 €/l	0,910 €/l					2020-04-05 18:31:57.767789
2110	Palencia	Villaherreros	1,119 €/l	1,261 €/l	1,069 €/l	1,159 €/l						2020-04-05 18:31:58.302540
2111	Palencia	Villamuriel de Cerrato	1,196 €/l	1,464 €/l	1,146 €/l	1,196 €/l						2020-04-05 18:31:58.696991
2112	Palencia	Villarramiel	1,139 €/l	1,269 €/l	1,089 €/l	1,179 €/l						2020-04-05 18:31:59.284582
2113	Palencia	Villodrigo	1,119 €/l	1,244 €/l	1,089 €/l	1,159 €/l	0,789 €/l					2020-04-05 18:31:59.633302
2114	Palencia	Villoldo	1,109 €/l	1,209 €/l	1,069 €/l	1,139 €/l	0,731 €/l					2020-04-05 18:32:00.086735
2115	La Palma	Barlovento	1,053 €/l	1,129 €/l	1,007 €/l	1,048 €/l						2020-04-05 18:32:06.732161
2116	La Palma	Breña Alta	1,053 €/l	1,129 €/l	1,007 €/l	1,048 €/l						2020-04-05 18:32:07.132853
2117	La Palma	Fuencaliente de la Palma	0,969 €/l	1,029 €/l	0,919 €/l							2020-04-05 18:32:07.533949
2118	La Palma	Garafía	1,053 €/l	1,129 €/l	1,007 €/l							2020-04-05 18:32:07.917408
2119	La Palma	Los Llanos de Aridane	1,054 €/l	1,129 €/l	1,014 €/l	1,048 €/l						2020-04-05 18:32:08.452851
2120	La Palma	El Paso	1,053 €/l	1,129 €/l	1,007 €/l	1,048 €/l						2020-04-05 18:32:08.918846
2121	La Palma	Puntagorda	0,970 €/l	1,035 €/l	0,920 €/l							2020-04-05 18:32:09.458655
2122	La Palma	Puntallana	1,023 €/l	1,099 €/l	0,985 €/l	1,026 €/l						2020-04-05 18:32:10.494485
2123	La Palma	San Andrés y Sauces	1,054 €/l	1,129 €/l	1,007 €/l							2020-04-05 18:32:10.987463
2124	La Palma	Santa Cruz de la Palma	1,057 €/l	1,130 €/l	1,007 €/l	1,040 €/l						2020-04-05 18:32:11.732822
2125	La Palma	Tazacorte	1,053 €/l	1,129 €/l	1,007 €/l							2020-04-05 18:32:12.184320
2126	La Palma	Villa de Mazo	1,057 €/l	1,133 €/l	1,011 €/l							2020-04-05 18:32:12.831906
2127	Pontevedra	Agolada	1,104 €/l	1,269 €/l	1,039 €/l	1,099 €/l	0,736 €/l					2020-04-05 18:32:19.197875
2128	Pontevedra	Arbo	1,147 €/l	1,252 €/l	1,058 €/l	1,138 €/l	0,995 €/l					2020-04-05 18:32:19.620862
2129	Pontevedra	Baiona	1,129 €/l	1,279 €/l	1,069 €/l	1,149 €/l						2020-04-05 18:32:20.253318
2130	Pontevedra	Barro	1,109 €/l	1,219 €/l	1,042 €/l	1,112 €/l						2020-04-05 18:32:20.701783
2131	Pontevedra	Bueu	1,099 €/l	1,249 €/l	1,069 €/l	1,159 €/l						2020-04-05 18:32:21.572610
2132	Pontevedra	Caldas de Reis	1,104 €/l	1,212 €/l	1,025 €/l	1,109 €/l						2020-04-05 18:32:22.181058
2133	Pontevedra	Cambados	1,117 €/l	1,262 €/l	1,063 €/l	1,147 €/l	0,779 €/l					2020-04-05 18:32:22.566761
2134	Pontevedra	Campo Lameiro	1,139 €/l	1,285 €/l	1,059 €/l	1,149 €/l						2020-04-05 18:32:22.977941
2135	Pontevedra	Cangas	1,104 €/l	1,242 €/l	1,072 €/l	1,147 €/l						2020-04-05 18:32:23.414169
